Area,Sex,Province,Area_Type,Year,Source,Total_Pop,Total_5to25,Higher_Ed_Rate,No_Edu_Rate,SLC_Completion_Rate,Dropout_Proxy_Rate,Currently_Attending_Rate,Never_Attended,CurrAtt_Primary,CurrAtt_LowerSec,CurrAtt_UpperSec,NotAtt_Primary,NotAtt_LowerSec,NotAtt_UpperSec,Education_Level,Attainment_Population,Education_Level_Order
Dolakha,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),53677,23601,4.22,5.43,8.58,2.76,68.09,651,7889,5128,3053,1305,1873,1728,SLC_SEE,4607,5
Dolakha,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),53677,23601,4.22,5.43,8.58,2.76,68.09,651,7889,5128,3053,1305,1873,1728,Intermediate,7153,6
Dolakha,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),53677,23601,4.22,5.43,8.58,2.76,68.09,651,7889,5128,3053,1305,1873,1728,Graduate,1618,7
Dolakha,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),53677,23601,4.22,5.43,8.58,2.76,68.09,651,7889,5128,3053,1305,1873,1728,Post_Graduate,647,8
Dolakha,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),53677,23601,4.22,5.43,8.58,2.76,68.09,651,7889,5128,3053,1305,1873,1728,No_Level,2913,9
Dolakha,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),62834,23999,4.87,2.55,9.19,2.42,66.88,581,8022,5143,2886,1504,2137,1474,Early_Childhood,2232,1
Dolakha,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),62834,23999,4.87,2.55,9.19,2.42,66.88,581,8022,5143,2886,1504,2137,1474,Primary,20201,2
Dolakha,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),62834,23999,4.87,2.55,9.19,2.42,66.88,581,8022,5143,2886,1504,2137,1474,Lower_Secondary,13256,3
Dolakha,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),62834,23999,4.87,2.55,9.19,2.42,66.88,581,8022,5143,2886,1504,2137,1474,Upper_Secondary,8960,4
Dolakha,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),62834,23999,4.87,2.55,9.19,2.42,66.88,581,8022,5143,2886,1504,2137,1474,SLC_SEE,5777,5
Dolakha,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),62834,23999,4.87,2.55,9.19,2.42,66.88,581,8022,5143,2886,1504,2137,1474,Intermediate,7245,6
Dolakha,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),62834,23999,4.87,2.55,9.19,2.42,66.88,581,8022,5143,2886,1504,2137,1474,Graduate,1862,7
Dolakha,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),62834,23999,4.87,2.55,9.19,2.42,66.88,581,8022,5143,2886,1504,2137,1474,Post_Graduate,1196,8
Dolakha,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),62834,23999,4.87,2.55,9.19,2.42,66.88,581,8022,5143,2886,1504,2137,1474,No_Level,1603,9
Dolakha,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116511,47600,4.57,3.88,8.91,2.59,67.48,1232,15911,10271,5939,2809,4010,3202,Early_Childhood,4215,1
Dolakha,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116511,47600,4.57,3.88,8.91,2.59,67.48,1232,15911,10271,5939,2809,4010,3202,Primary,36711,2
Dolakha,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116511,47600,4.57,3.88,8.91,2.59,67.48,1232,15911,10271,5939,2809,4010,3202,Lower_Secondary,23613,3
Dolakha,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116511,47600,4.57,3.88,8.91,2.59,67.48,1232,15911,10271,5939,2809,4010,3202,Upper_Secondary,16251,4
Dolakha,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116511,47600,4.57,3.88,8.91,2.59,67.48,1232,15911,10271,5939,2809,4010,3202,SLC_SEE,10384,5
Dolakha,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116511,47600,4.57,3.88,8.91,2.59,67.48,1232,15911,10271,5939,2809,4010,3202,Intermediate,14398,6
Dolakha,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116511,47600,4.57,3.88,8.91,2.59,67.48,1232,15911,10271,5939,2809,4010,3202,Graduate,3480,7
Dolakha,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116511,47600,4.57,3.88,8.91,2.59,67.48,1232,15911,10271,5939,2809,4010,3202,Post_Graduate,1843,8
Dolakha,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116511,47600,4.57,3.88,8.91,2.59,67.48,1232,15911,10271,5939,2809,4010,3202,No_Level,4516,9
Kathmandu,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),795583,184832,19.36,1.6,13.96,2.95,70.18,5456,67068,41292,21346,7228,10300,9233,Early_Childhood,21842,1
Kathmandu,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),795583,184832,19.36,1.6,13.96,2.95,70.18,5456,67068,41292,21346,7228,10300,9233,Primary,134056,2
Kathmandu,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),795583,184832,19.36,1.6,13.96,2.95,70.18,5456,67068,41292,21346,7228,10300,9233,Lower_Secondary,101746,3
Kathmandu,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),795583,184832,19.36,1.6,13.96,2.95,70.18,5456,67068,41292,21346,7228,10300,9233,Upper_Secondary,78940,4
Kathmandu,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),795583,184832,19.36,1.6,13.96,2.95,70.18,5456,67068,41292,21346,7228,10300,9233,SLC_SEE,111083,5
Kathmandu,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),795583,184832,19.36,1.6,13.96,2.95,70.18,5456,67068,41292,21346,7228,10300,9233,Intermediate,176204,6
Kathmandu,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),795583,184832,19.36,1.6,13.96,2.95,70.18,5456,67068,41292,21346,7228,10300,9233,Graduate,104981,7
Kathmandu,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),795583,184832,19.36,1.6,13.96,2.95,70.18,5456,67068,41292,21346,7228,10300,9233,Post_Graduate,49068,8
Kathmandu,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),795583,184832,19.36,1.6,13.96,2.95,70.18,5456,67068,41292,21346,7228,10300,9233,No_Level,12728,9
Kathmandu,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),913602,220033,21.27,0.99,14.44,2.49,69.25,5481,80328,47722,24315,10071,13896,8122,Early_Childhood,27025,1
Kathmandu,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),913602,220033,21.27,0.99,14.44,2.49,69.25,5481,80328,47722,24315,10071,13896,8122,Primary,149806,2
Kathmandu,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),913602,220033,21.27,0.99,14.44,2.49,69.25,5481,80328,47722,24315,10071,13896,8122,Lower_Secondary,119930,3
Kathmandu,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),913602,220033,21.27,0.99,14.44,2.49,69.25,5481,80328,47722,24315,10071,13896,8122,Upper_Secondary,87256,4
Kathmandu,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),913602,220033,21.27,0.99,14.44,2.49,69.25,5481,80328,47722,24315,10071,13896,8122,SLC_SEE,131915,5
Kathmandu,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),913602,220033,21.27,0.99,14.44,2.49,69.25,5481,80328,47722,24315,10071,13896,8122,Intermediate,189232,6
Kathmandu,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),913602,220033,21.27,0.99,14.44,2.49,69.25,5481,80328,47722,24315,10071,13896,8122,Graduate,123038,7
Kathmandu,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),913602,220033,21.27,0.99,14.44,2.49,69.25,5481,80328,47722,24315,10071,13896,8122,Post_Graduate,71268,8
Kathmandu,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),913602,220033,21.27,0.99,14.44,2.49,69.25,5481,80328,47722,24315,10071,13896,8122,No_Level,9048,9
Kathmandu,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1709185,404865,20.38,1.27,14.22,2.7,69.67,10937,147396,89014,45661,17299,24196,17355,Early_Childhood,48867,1
Kathmandu,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1709185,404865,20.38,1.27,14.22,2.7,69.67,10937,147396,89014,45661,17299,24196,17355,Primary,283862,2
Kathmandu,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1709185,404865,20.38,1.27,14.22,2.7,69.67,10937,147396,89014,45661,17299,24196,17355,Lower_Secondary,221676,3
Kathmandu,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1709185,404865,20.38,1.27,14.22,2.7,69.67,10937,147396,89014,45661,17299,24196,17355,Upper_Secondary,166196,4
Kathmandu,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1709185,404865,20.38,1.27,14.22,2.7,69.67,10937,147396,89014,45661,17299,24196,17355,SLC_SEE,242998,5
Kathmandu,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1709185,404865,20.38,1.27,14.22,2.7,69.67,10937,147396,89014,45661,17299,24196,17355,Intermediate,365436,6
Kathmandu,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1709185,404865,20.38,1.27,14.22,2.7,69.67,10937,147396,89014,45661,17299,24196,17355,Graduate,228019,7
Kathmandu,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1709185,404865,20.38,1.27,14.22,2.7,69.67,10937,147396,89014,45661,17299,24196,17355,Post_Graduate,120336,8
Kathmandu,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1709185,404865,20.38,1.27,14.22,2.7,69.67,10937,147396,89014,45661,17299,24196,17355,No_Level,21776,9
Kavrepalanchok,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116562,44162,6.45,3.53,10.24,3.28,66.62,1450,14730,9379,5313,2513,3344,3365,Early_Childhood,4013,1
Kavrepalanchok,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116562,44162,6.45,3.53,10.24,3.28,66.62,1450,14730,9379,5313,2513,3344,3365,Primary,31555,2
Kavrepalanchok,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116562,44162,6.45,3.53,10.24,3.28,66.62,1450,14730,9379,5313,2513,3344,3365,Lower_Secondary,20909,3
Kavrepalanchok,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116562,44162,6.45,3.53,10.24,3.28,66.62,1450,14730,9379,5313,2513,3344,3365,Upper_Secondary,16130,4
Kavrepalanchok,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116562,44162,6.45,3.53,10.24,3.28,66.62,1450,14730,9379,5313,2513,3344,3365,SLC_SEE,11931,5
Kavrepalanchok,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116562,44162,6.45,3.53,10.24,3.28,66.62,1450,14730,9379,5313,2513,3344,3365,Intermediate,19267,6
Kavrepalanchok,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116562,44162,6.45,3.53,10.24,3.28,66.62,1450,14730,9379,5313,2513,3344,3365,Graduate,5650,7
Kavrepalanchok,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116562,44162,6.45,3.53,10.24,3.28,66.62,1450,14730,9379,5313,2513,3344,3365,Post_Graduate,1874,8
Kavrepalanchok,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),116562,44162,6.45,3.53,10.24,3.28,66.62,1450,14730,9379,5313,2513,3344,3365,No_Level,4114,9
Kavrepalanchok,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),139131,46918,6.61,1.74,11.26,2.72,65.02,1277,15849,9479,5177,3081,4246,2950,Early_Childhood,4747,1
Kavrepalanchok,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),139131,46918,6.61,1.74,11.26,2.72,65.02,1277,15849,9479,5177,3081,4246,2950,Primary,39722,2
Kavrepalanchok,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),139131,46918,6.61,1.74,11.26,2.72,65.02,1277,15849,9479,5177,3081,4246,2950,Lower_Secondary,27050,3
Kavrepalanchok,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),139131,46918,6.61,1.74,11.26,2.72,65.02,1277,15849,9479,5177,3081,4246,2950,Upper_Secondary,20012,4
Kavrepalanchok,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),139131,46918,6.61,1.74,11.26,2.72,65.02,1277,15849,9479,5177,3081,4246,2950,SLC_SEE,15663,5
Kavrepalanchok,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),139131,46918,6.61,1.74,11.26,2.72,65.02,1277,15849,9479,5177,3081,4246,2950,Intermediate,19403,6
Kavrepalanchok,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),139131,46918,6.61,1.74,11.26,2.72,65.02,1277,15849,9479,5177,3081,4246,2950,Graduate,6272,7
Kavrepalanchok,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),139131,46918,6.61,1.74,11.26,2.72,65.02,1277,15849,9479,5177,3081,4246,2950,Post_Graduate,2921,8
Kavrepalanchok,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),139131,46918,6.61,1.74,11.26,2.72,65.02,1277,15849,9479,5177,3081,4246,2950,No_Level,2425,9
Kavrepalanchok,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255693,91080,6.54,2.56,10.79,2.99,65.8,2727,30579,18858,10490,5594,7590,6315,Early_Childhood,8760,1
Kavrepalanchok,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255693,91080,6.54,2.56,10.79,2.99,65.8,2727,30579,18858,10490,5594,7590,6315,Primary,71277,2
Kavrepalanchok,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255693,91080,6.54,2.56,10.79,2.99,65.8,2727,30579,18858,10490,5594,7590,6315,Lower_Secondary,47959,3
Kavrepalanchok,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255693,91080,6.54,2.56,10.79,2.99,65.8,2727,30579,18858,10490,5594,7590,6315,Upper_Secondary,36142,4
Kavrepalanchok,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255693,91080,6.54,2.56,10.79,2.99,65.8,2727,30579,18858,10490,5594,7590,6315,SLC_SEE,27594,5
Kavrepalanchok,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255693,91080,6.54,2.56,10.79,2.99,65.8,2727,30579,18858,10490,5594,7590,6315,Intermediate,38670,6
Kavrepalanchok,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255693,91080,6.54,2.56,10.79,2.99,65.8,2727,30579,18858,10490,5594,7590,6315,Graduate,11922,7
Kavrepalanchok,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255693,91080,6.54,2.56,10.79,2.99,65.8,2727,30579,18858,10490,5594,7590,6315,Post_Graduate,4795,8
Kavrepalanchok,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255693,91080,6.54,2.56,10.79,2.99,65.8,2727,30579,18858,10490,5594,7590,6315,No_Level,6539,9
Lalitpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),213860,52737,18.25,1.69,11.12,2.84,69.88,1496,18450,11677,6726,2407,3035,3081,Early_Childhood,5687,1
Lalitpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),213860,52737,18.25,1.69,11.12,2.84,69.88,1496,18450,11677,6726,2407,3035,3081,Primary,40937,2
Lalitpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),213860,52737,18.25,1.69,11.12,2.84,69.88,1496,18450,11677,6726,2407,3035,3081,Lower_Secondary,29039,3
Lalitpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),213860,52737,18.25,1.69,11.12,2.84,69.88,1496,18450,11677,6726,2407,3035,3081,Upper_Secondary,26326,4
Lalitpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),213860,52737,18.25,1.69,11.12,2.84,69.88,1496,18450,11677,6726,2407,3035,3081,SLC_SEE,23788,5
Lalitpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),213860,52737,18.25,1.69,11.12,2.84,69.88,1496,18450,11677,6726,2407,3035,3081,Intermediate,43758,6
Lalitpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),213860,52737,18.25,1.69,11.12,2.84,69.88,1496,18450,11677,6726,2407,3035,3081,Graduate,25741,7
Lalitpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),213860,52737,18.25,1.69,11.12,2.84,69.88,1496,18450,11677,6726,2407,3035,3081,Post_Graduate,13297,8
Lalitpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),213860,52737,18.25,1.69,11.12,2.84,69.88,1496,18450,11677,6726,2407,3035,3081,No_Level,3621,9
Lalitpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),243108,59796,19.87,0.85,11.59,2.45,68.51,1463,21151,12864,6953,3255,4189,2858,Early_Childhood,6703,1
Lalitpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),243108,59796,19.87,0.85,11.59,2.45,68.51,1463,21151,12864,6953,3255,4189,2858,Primary,45389,2
Lalitpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),243108,59796,19.87,0.85,11.59,2.45,68.51,1463,21151,12864,6953,3255,4189,2858,Lower_Secondary,34786,3
Lalitpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),243108,59796,19.87,0.85,11.59,2.45,68.51,1463,21151,12864,6953,3255,4189,2858,Upper_Secondary,29553,4
Lalitpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),243108,59796,19.87,0.85,11.59,2.45,68.51,1463,21151,12864,6953,3255,4189,2858,SLC_SEE,28186,5
Lalitpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),243108,59796,19.87,0.85,11.59,2.45,68.51,1463,21151,12864,6953,3255,4189,2858,Intermediate,46717,6
Lalitpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),243108,59796,19.87,0.85,11.59,2.45,68.51,1463,21151,12864,6953,3255,4189,2858,Graduate,29977,7
Lalitpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),243108,59796,19.87,0.85,11.59,2.45,68.51,1463,21151,12864,6953,3255,4189,2858,Post_Graduate,18333,8
Lalitpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),243108,59796,19.87,0.85,11.59,2.45,68.51,1463,21151,12864,6953,3255,4189,2858,No_Level,2078,9
Lalitpur,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),456968,112533,19.11,1.25,11.37,2.63,69.15,2959,39601,24541,13679,5662,7224,5939,Early_Childhood,12390,1
Lalitpur,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),456968,112533,19.11,1.25,11.37,2.63,69.15,2959,39601,24541,13679,5662,7224,5939,Primary,86326,2
Lalitpur,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),456968,112533,19.11,1.25,11.37,2.63,69.15,2959,39601,24541,13679,5662,7224,5939,Lower_Secondary,63825,3
Lalitpur,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),456968,112533,19.11,1.25,11.37,2.63,69.15,2959,39601,24541,13679,5662,7224,5939,Upper_Secondary,55879,4
Lalitpur,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),456968,112533,19.11,1.25,11.37,2.63,69.15,2959,39601,24541,13679,5662,7224,5939,SLC_SEE,51974,5
Lalitpur,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),456968,112533,19.11,1.25,11.37,2.63,69.15,2959,39601,24541,13679,5662,7224,5939,Intermediate,90475,6
Lalitpur,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),456968,112533,19.11,1.25,11.37,2.63,69.15,2959,39601,24541,13679,5662,7224,5939,Graduate,55718,7
Lalitpur,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),456968,112533,19.11,1.25,11.37,2.63,69.15,2959,39601,24541,13679,5662,7224,5939,Post_Graduate,31630,8
Lalitpur,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),456968,112533,19.11,1.25,11.37,2.63,69.15,2959,39601,24541,13679,5662,7224,5939,No_Level,5699,9
Makwanpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),153186,70573,4.93,2.98,8.8,5.1,58.81,3602,22104,13051,6352,7208,7850,4631,Early_Childhood,5551,1
Makwanpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),153186,70573,4.93,2.98,8.8,5.1,58.81,3602,22104,13051,6352,7208,7850,4631,Primary,49074,2
Makwanpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),153186,70573,4.93,2.98,8.8,5.1,58.81,3602,22104,13051,6352,7208,7850,4631,Lower_Secondary,32725,3
Makwanpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),153186,70573,4.93,2.98,8.8,5.1,58.81,3602,22104,13051,6352,7208,7850,4631,Upper_Secondary,19368,4
Makwanpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),153186,70573,4.93,2.98,8.8,5.1,58.81,3602,22104,13051,6352,7208,7850,4631,SLC_SEE,13475,5
Makwanpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),153186,70573,4.93,2.98,8.8,5.1,58.81,3602,22104,13051,6352,7208,7850,4631,Intermediate,19381,6
Makwanpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),153186,70573,4.93,2.98,8.8,5.1,58.81,3602,22104,13051,6352,7208,7850,4631,Graduate,5442,7
Makwanpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),153186,70573,4.93,2.98,8.8,5.1,58.81,3602,22104,13051,6352,7208,7850,4631,Post_Graduate,2103,8
Makwanpur,Female,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),153186,70573,4.93,2.98,8.8,5.1,58.81,3602,22104,13051,6352,7208,7850,4631,No_Level,4568,9
Makwanpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),179943,75499,4.89,1.65,9.21,4.39,55.89,3318,23668,12791,5735,9897,9662,3992,Early_Childhood,6199,1
Makwanpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),179943,75499,4.89,1.65,9.21,4.39,55.89,3318,23668,12791,5735,9897,9662,3992,Primary,64388,2
Makwanpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),179943,75499,4.89,1.65,9.21,4.39,55.89,3318,23668,12791,5735,9897,9662,3992,Lower_Secondary,39711,3
Makwanpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),179943,75499,4.89,1.65,9.21,4.39,55.89,3318,23668,12791,5735,9897,9662,3992,Upper_Secondary,20723,4
Makwanpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),179943,75499,4.89,1.65,9.21,4.39,55.89,3318,23668,12791,5735,9897,9662,3992,SLC_SEE,16576,5
Makwanpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),179943,75499,4.89,1.65,9.21,4.39,55.89,3318,23668,12791,5735,9897,9662,3992,Intermediate,19343,6
Makwanpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),179943,75499,4.89,1.65,9.21,4.39,55.89,3318,23668,12791,5735,9897,9662,3992,Graduate,5759,7
Makwanpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),179943,75499,4.89,1.65,9.21,4.39,55.89,3318,23668,12791,5735,9897,9662,3992,Post_Graduate,3047,8
Makwanpur,Male,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),179943,75499,4.89,1.65,9.21,4.39,55.89,3318,23668,12791,5735,9897,9662,3992,No_Level,2972,9
Makwanpur,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),333129,146072,4.91,2.26,9.02,4.74,57.3,6920,45772,25842,12087,17105,17512,8623,Early_Childhood,11750,1
Makwanpur,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),333129,146072,4.91,2.26,9.02,4.74,57.3,6920,45772,25842,12087,17105,17512,8623,Primary,113462,2
Makwanpur,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),333129,146072,4.91,2.26,9.02,4.74,57.3,6920,45772,25842,12087,17105,17512,8623,Lower_Secondary,72436,3
Makwanpur,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),333129,146072,4.91,2.26,9.02,4.74,57.3,6920,45772,25842,12087,17105,17512,8623,Upper_Secondary,40091,4
Makwanpur,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),333129,146072,4.91,2.26,9.02,4.74,57.3,6920,45772,25842,12087,17105,17512,8623,SLC_SEE,30051,5
Makwanpur,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),333129,146072,4.91,2.26,9.02,4.74,57.3,6920,45772,25842,12087,17105,17512,8623,Intermediate,38724,6
Makwanpur,Total,Bagmati,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),333129,146072,4.91,2.26,9.02,4.74,57.3,6920,45772,25842,12087,17105,17512,8623,Graduate,11201,7
